# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.1.0 Manufacturer: Google Model: Pixel 2
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,Bearing,Orientation,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Fix,gps,48.397784,15.568419,182.683167,1.570000,30.016001,62.500000,303.041718,1524821321526
Fix,gps,48.397433,15.568569,229.445923,1.100000,18.224001,49.500000,334.381042,1524821322526
Fix,gps,48.397290,15.568560,252.180664,0.560000,10.720000,49.500000,347.393127,1524821323526
Fix,gps,48.397265,15.568671,245.082642,0.200000,15.008000,49.500000,135.052551,1524821324526
Fix,gps,48.397263,15.568572,252.547852,0.370000,12.864000,49.500000,9.798218,1524821325526
Fix,gps,48.397165,15.568597,265.903564,0.000000,12.864000,0.000000,7.568756,1524821326526
Fix,gps,48.397253,15.568561,245.024902,0.000000,11.792000,0.000000,131.789032,1524821327526
Fix,gps,48.397249,15.568594,263.424072,0.190000,10.720000,49.500000,7.676453,1524821328526
Fix,gps,48.397183,15.568595,261.760193,0.000000,10.720000,0.000000,27.235077,1524821329526
Fix,gps,48.397232,15.568578,251.697449,0.300000,8.576000,49.500000,7.026642,1524821330515
Fix,gps,48.397294,15.568641,250.902832,0.330000,8.576000,49.500000,30.113647,1524821331000
Fix,gps,48.397268,15.568635,236.480530,0.000000,5.360000,0.000000,26.635742,1524821333000
Fix,gps,48.397272,15.568635,231.363281,0.000000,5.360000,0.000000,26.372284,1524821334000
Fix,gps,48.397274,15.568648,233.198792,0.000000,5.360000,0.000000,37.852753,1524821335000
