#location service enabled;location service initializing;location updated;heading updated;location provider;location provider class;UTC device;UTC location;lat;lng;accuracy[m];user heading[°];device orientation[°];speed;has gps fix;satellites used;satellites in view
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.694;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;329.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.729;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;325.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.761;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;331.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.795;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;354.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.830;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;356.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.862;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.895;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;313.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.930;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;323.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.963;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;337.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102251.996;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;295.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.030;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;268.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.063;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;295.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.097;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;289.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.131;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;290.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.164;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;318.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.198;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;337.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.231;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;326.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.264;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;321.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.298;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;325.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.337;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;318.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.365;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;326.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.398;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;336.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.434;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;341.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.467;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;336.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.499;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;329.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.533;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;329.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.567;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;339.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.600;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;303.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.635;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;287.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.669;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;319.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.701;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;348.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.735;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;304.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.769;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;300.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.801;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.837;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;338.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.868;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;356.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.901;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;343.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.935;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;335.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102252.970;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;341.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.003;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;343.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.036;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;343.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.070;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;338.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.103;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;337.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.137;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;323.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.171;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;318.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.204;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;309.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.237;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;294.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.272;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;284.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.305;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;314.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.338;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;302.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.372;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;293.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.407;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;316.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.439;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;340.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.473;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;350.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.507;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;320.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.539;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;318.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.573;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;318.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.610;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;322.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.641;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;324.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.674;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;332.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.708;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;338.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.741;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.774;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;315.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.813;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;342.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.842;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;290.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.875;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;254.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.910;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;334.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.942;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;15.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102253.976;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;0.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.010;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;310.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.043;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;316.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.076;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.111;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.144;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;332.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.177;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.211;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;329.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.245;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;339.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.278;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;336.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.311;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;332.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.345;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;341.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.378;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;330.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.412;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;324.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.446;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;337.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.479;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;308.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.513;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;278.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.547;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;294.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.580;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;322.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.613;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;296.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.647;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;294.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.680;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;314.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.714;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;354.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.748;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;355.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.785;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.814;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;314.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.848;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;316.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.882;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;329.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.915;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;324.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.949;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;330.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102254.983;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;326.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.016;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.050;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.083;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.116;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;334.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.151;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;9.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.184;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;345.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.218;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;320.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.251;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;310.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.288;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;283.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.317;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;309.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.352;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;322.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.385;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;336.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.418;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;314.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.452;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;311.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.485;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.519;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;323.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.552;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;331.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.588;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;334.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.619;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;338.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.653;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;337.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.687;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;334.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.720;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;320.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.754;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;324.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.788;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;293.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.821;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;304.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.854;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;320.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.889;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;311.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.921;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.956;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;325.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102255.989;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;352.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.022;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;342.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.055;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;336.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.090;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;331.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.122;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.156;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;326.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.190;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;345.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.223;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;343.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.260;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;330.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.290;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;328.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.324;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;349.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.358;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;306.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.392;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;301.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.425;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;29.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102256.458;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;347.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
