#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view
True;False;True;True;unity;DeviceLocationProvider;20180521-213014.932;20180521-213015.000;37.78866580;-122.39880000;10.0;152.2;166.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213015.433;20180521-213015.000;37.78866580;-122.39880000;10.0;152.2;171.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213015.934;20180521-213016.000;37.78865430;-122.39879600;10.0;154.4;174.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213016.436;20180521-213016.000;37.78865430;-122.39879600;10.0;154.4;177.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213016.935;20180521-213017.000;37.78864670;-122.39879600;10.0;154.4;180.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213017.436;20180521-213017.000;37.78864670;-122.39879600;10.0;154.4;184.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213017.939;20180521-213018.000;37.78864000;-122.39878800;10.0;154.0;173.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213018.438;20180521-213018.000;37.78864000;-122.39878800;10.0;154.0;174.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213018.940;20180521-213019.000;37.78863000;-122.39878800;10.0;164.3;174.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213019.442;20180521-213019.000;37.78863000;-122.39878800;10.0;164.3;178.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213019.943;20180521-213020.000;37.78862000;-122.39878800;10.0;173.2;195.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213020.444;20180521-213020.000;37.78862000;-122.39878800;10.0;173.2;210.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213020.942;20180521-213021.000;37.78861000;-122.39878800;9.0;177.0;203.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213021.444;20180521-213021.000;37.78861000;-122.39878800;9.0;177.0;203.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213021.948;20180521-213022.000;37.78860000;-122.39879600;9.0;197.6;196.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213022.448;20180521-213022.000;37.78860000;-122.39879600;9.0;197.6;200.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213022.955;20180521-213023.000;37.78859710;-122.39880000;9.0;197.6;208.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213023.453;20180521-213023.000;37.78859710;-122.39880000;9.0;197.6;209.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213023.950;20180521-213024.000;37.78859000;-122.39881100;8.0;216.3;223.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213024.451;20180521-213024.000;37.78859000;-122.39881100;8.0;216.3;233.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213026.455;20180521-213024.000;37.78859000;-122.39881100;8.0;216.3;249.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213026.956;20180521-213024.000;37.78859000;-122.39881100;8.0;216.3;237.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180521-213027.461;20180521-213024.000;37.78859000;-122.39881100;8.0;216.3;260.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;True;True;unity;DeviceLocationProvider;20180521-213027.978;20180521-213028.000;37.78857800;-122.39888000;12.0;238.5;240.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
