#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193031.017;20180614-193030.000;37.7855339;-122.402794;32;180;242.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193031.517;20180614-193031.000;37.78551;-122.402809;32;206.6;242.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193032.018;20180614-193031.000;37.78551;-122.402809;32;206.6;240.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193032.518;20180614-193032.000;37.7854919;-122.402817;32;203.8;242.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193033.018;20180614-193032.000;37.7854919;-122.402817;32;203.8;241.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193033.519;20180614-193033.000;37.7854767;-122.402832;32;224.6;253.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193034.018;20180614-193033.000;37.7854767;-122.402832;32;224.6;247.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193034.519;20180614-193034.000;37.7854576;-122.402847;32;218.1;255.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193035.019;20180614-193034.000;37.7854576;-122.402847;32;218.1;243.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193035.519;20180614-193035.000;37.7854462;-122.402855;32;215.1;253.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193036.019;20180614-193035.000;37.7854462;-122.402855;32;215.1;246.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193036.520;20180614-193036.000;37.78544;-122.402863;32;215.1;255;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193037.020;20180614-193036.000;37.78544;-122.402863;32;215.1;255.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193037.521;20180614-193037.000;37.78543;-122.402878;32;234.8;262.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193038.021;20180614-193037.000;37.78543;-122.402878;32;234.8;245.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193038.521;20180614-193037.000;37.78543;-122.402878;32;234.8;217.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193039.021;20180614-193037.000;37.78543;-122.402878;32;234.8;184.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193039.522;20180614-193039.000;37.78542;-122.402878;32;180;152.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193040.022;20180614-193039.000;37.78542;-122.402878;32;180;145;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193040.521;20180614-193040.000;37.7854;-122.402878;32;180;134.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193041.022;20180614-193040.000;37.7854;-122.402878;32;180;154;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193041.523;20180614-193041.000;37.78538;-122.402885;32;199.3;149.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193042.023;20180614-193041.000;37.78538;-122.402885;32;199.3;172.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193042.523;20180614-193042.000;37.7853661;-122.402885;32;180;194.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193043.023;20180614-193042.000;37.7853661;-122.402885;32;180;206;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193043.524;20180614-193043.000;37.7853546;-122.402893;32;214.8;240.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193044.023;20180614-193043.000;37.7853546;-122.402893;32;214.8;245.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193044.524;20180614-193044.000;37.785347;-122.4029;32;222.6;254.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193045.024;20180614-193044.000;37.785347;-122.4029;32;222.6;244;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193045.525;20180614-193045.000;37.785347;-122.402924;32;270;246.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193046.025;20180614-193045.000;37.785347;-122.402924;32;270;237.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193046.525;20180614-193046.000;37.78534;-122.402939;32;245;237;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193047.025;20180614-193046.000;37.78534;-122.402939;32;245;232.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193047.526;20180614-193047.000;37.78534;-122.402954;32;270;239.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193048.026;20180614-193047.000;37.78534;-122.402954;32;270;245.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193048.526;20180614-193048.000;37.78533;-122.402969;32;236.3;241.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193049.027;20180614-193048.000;37.78533;-122.402969;32;236.3;260.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193049.527;20180614-193049.000;37.78532;-122.402985;32;238;251.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193050.027;20180614-193049.000;37.78532;-122.402985;32;238;259.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193050.527;20180614-193050.000;37.7853127;-122.403;32;244;253.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193051.028;20180614-193050.000;37.7853127;-122.403;32;244;272.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193051.530;20180614-193051.000;37.785305;-122.403023;32;251.5;300.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193052.028;20180614-193051.000;37.785305;-122.403023;32;251.5;323.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193052.528;20180614-193052.000;37.785305;-122.403046;32;270;333.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193053.028;20180614-193052.000;37.785305;-122.403046;32;270;313.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193053.529;20180614-193053.000;37.7853;-122.403069;32;257.7;285.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193054.029;20180614-193053.000;37.7853;-122.403069;32;257.7;259.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193054.529;20180614-193054.000;37.785305;-122.403084;32;288.4;259.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193055.030;20180614-193054.000;37.785305;-122.403084;32;288.4;254.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193055.530;20180614-193055.000;37.785305;-122.403091;32;288.4;256.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193056.030;20180614-193055.000;37.785305;-122.403091;32;288.4;255.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193056.530;20180614-193056.000;37.785305;-122.403114;32;270;249;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193057.030;20180614-193056.000;37.785305;-122.403114;32;270;248.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193057.531;20180614-193057.000;37.7853;-122.403137;32;257.7;248.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193058.031;20180614-193057.000;37.7853;-122.403137;32;257.7;249.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193058.564;20180614-193058.000;37.785305;-122.403145;32;257.7;250.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193059.065;20180614-193058.000;37.785305;-122.403145;32;257.7;250.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193059.566;20180614-193059.000;37.7853;-122.403168;32;270;237.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193100.099;20180614-193059.000;37.7853;-122.403168;32;270;247.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193100.599;20180614-193100.000;37.785305;-122.403175;32;270;239.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193101.099;20180614-193100.000;37.785305;-122.403175;32;270;240.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193101.599;20180614-193101.000;37.7852974;-122.403191;32;263.6;235.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193102.099;20180614-193101.000;37.7852974;-122.403191;32;263.6;236.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193102.600;20180614-193102.000;37.7852859;-122.403206;32;232.5;239.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193103.101;20180614-193102.000;37.7852859;-122.403206;32;232.5;231.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193103.634;20180614-193103.000;37.78527;-122.403221;32;223.3;198.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193104.134;20180614-193103.000;37.78527;-122.403221;32;223.3;167.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193104.637;20180614-193104.000;37.7852554;-122.403229;32;208.7;162.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193105.134;20180614-193104.000;37.7852554;-122.403229;32;208.7;145.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193105.668;20180614-193105.000;37.78525;-122.403221;32;208.7;153.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193106.168;20180614-193106.000;37.78524;-122.403229;32;180;145.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193106.669;20180614-193106.000;37.78524;-122.403229;32;180;147;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193107.168;20180614-193107.000;37.7852325;-122.403229;32;180;144.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193107.668;20180614-193107.000;37.7852325;-122.403229;32;180;141.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193108.169;20180614-193108.000;37.7852249;-122.403229;32;180;149.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193108.669;20180614-193108.000;37.7852249;-122.403229;32;180;140.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193109.169;20180614-193109.000;37.7852173;-122.403221;32;133.5;153.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193109.670;20180614-193109.000;37.7852173;-122.403221;32;133.5;140.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193110.170;20180614-193110.000;37.78521;-122.403214;32;136.2;151;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193110.670;20180614-193110.000;37.78521;-122.403214;32;136.2;146.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193111.171;20180614-193111.000;37.7852;-122.403206;32;141.3;149.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193111.671;20180614-193111.000;37.7852;-122.403206;32;141.3;146.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193112.171;20180614-193112.000;37.78519;-122.403191;32;123.7;146.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193112.671;20180614-193112.000;37.78519;-122.403191;32;123.7;151.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193113.171;20180614-193113.000;37.7851868;-122.403183;32;123.7;137;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193113.672;20180614-193113.000;37.7851868;-122.403183;32;123.7;142.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193114.172;20180614-193114.000;37.785183;-122.403183;32;131.2;146.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193114.673;20180614-193114.000;37.785183;-122.403183;32;131.2;140.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193115.206;20180614-193115.000;37.78518;-122.403175;32;131.2;152.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193115.706;20180614-193115.000;37.78518;-122.403175;32;131.2;148.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193116.206;20180614-193116.000;37.78517;-122.40316;32;119.5;170.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193116.707;20180614-193116.000;37.78517;-122.40316;32;119.5;171.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193117.207;20180614-193117.000;37.7851639;-122.40316;32;119.5;187.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193117.707;20180614-193117.000;37.7851639;-122.40316;32;119.5;183.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193118.207;20180614-193118.000;37.7851563;-122.40316;32;180;195.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193118.708;20180614-193118.000;37.7851563;-122.40316;32;180;196.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193119.208;20180614-193119.000;37.78515;-122.403152;32;180;199.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193119.708;20180614-193119.000;37.78515;-122.403152;32;180;205.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193120.208;20180614-193120.000;37.7851372;-122.403152;32;157.3;196.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193120.709;20180614-193120.000;37.7851372;-122.403152;32;157.3;208.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193121.209;20180614-193121.000;37.7851257;-122.403152;32;180;195.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193121.710;20180614-193121.000;37.7851257;-122.403152;32;180;203;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193122.209;20180614-193122.000;37.7851028;-122.403152;32;180;186.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193122.710;20180614-193122.000;37.7851028;-122.403152;32;180;190.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193123.210;20180614-193123.000;37.78509;-122.403152;32;180;185.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193123.710;20180614-193123.000;37.78509;-122.403152;32;180;192.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193124.210;20180614-193124.000;37.7850761;-122.403152;32;180;194.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193124.711;20180614-193124.000;37.7850761;-122.403152;32;180;191.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193125.211;20180614-193125.000;37.7850571;-122.403145;32;159.8;196.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193125.711;20180614-193125.000;37.7850571;-122.403145;32;159.8;186.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193126.211;20180614-193126.000;37.7850342;-122.403137;32;160.7;199.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193126.712;20180614-193126.000;37.7850342;-122.403137;32;160.7;189.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193127.212;20180614-193127.000;37.78502;-122.403137;32;180;199.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193127.712;20180614-193127.000;37.78502;-122.403137;32;180;188.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193128.212;20180614-193128.000;37.785;-122.40313;32;160.7;196.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193128.713;20180614-193128.000;37.785;-122.40313;32;160.7;190.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193129.213;20180614-193129.000;37.7850075;-122.403137;32;317;191.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193129.716;20180614-193129.000;37.7850075;-122.403137;32;317;188;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193130.213;20180614-193130.000;37.78498;-122.40313;32;165.7;188.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193130.714;20180614-193130.000;37.78498;-122.40313;32;165.7;197.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193131.214;20180614-193131.000;37.7849541;-122.403122;32;162.8;190.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193131.715;20180614-193131.000;37.7849541;-122.403122;32;162.8;200.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193132.214;20180614-193132.000;37.7849426;-122.403122;32;180;187.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193132.715;20180614-193132.000;37.7849426;-122.403122;32;180;195.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193133.215;20180614-193133.000;37.7849121;-122.40313;32;194.7;180.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193133.716;20180614-193133.000;37.7849121;-122.40313;32;194.7;187.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193134.215;20180614-193134.000;37.784893;-122.40313;32;180;176.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193134.716;20180614-193134.000;37.784893;-122.40313;32;180;179.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193135.216;20180614-193135.000;37.78489;-122.403122;32;180;169.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193135.717;20180614-193135.000;37.78489;-122.403122;32;180;174.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193136.252;20180614-193136.000;37.7848778;-122.403114;32;133.5;173.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193136.750;20180614-193136.000;37.7848778;-122.403114;32;133.5;172.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193137.251;20180614-193136.000;37.7848778;-122.403114;32;133.5;177.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193137.751;20180614-193136.000;37.7848778;-122.403114;32;133.5;169.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
